"region";"tid";"statistikkvariabel";"Folkemengde 1. januar og endringer i kalenderåret, etter region, tid og statistikkvariabel"
"22 Jan Mayen";"1988";"Innflyttinger";0
"22 Jan Mayen";"1988";"Utflyttinger";0
"22 Jan Mayen";"1989";"Folkemengde";0
"22 Jan Mayen";"1989";"Levendefødte";0
"22 Jan Mayen";"1989";"Døde";0
"22 Jan Mayen";"1989";"Innflyttinger";0
"22 Jan Mayen";"1989";"Utflyttinger";0
"22 Jan Mayen";"1990";"Folkemengde";0
"22 Jan Mayen";"1990";"Levendefødte";0
"22 Jan Mayen";"1990";"Døde";0
"22 Jan Mayen";"1990";"Innflyttinger";0
"22 Jan Mayen";"1990";"Utflyttinger";0
"22 Jan Mayen";"1991";"Folkemengde";0
"22 Jan Mayen";"1991";"Levendefødte";0
"22 Jan Mayen";"1991";"Døde";0
"22 Jan Mayen";"1991";"Innflyttinger";0
"22 Jan Mayen";"1991";"Utflyttinger";0
"22 Jan Mayen";"1992";"Folkemengde";0
"22 Jan Mayen";"1992";"Levendefødte";0
"22 Jan Mayen";"1992";"Døde";0
"22 Jan Mayen";"1992";"Innflyttinger";0
"22 Jan Mayen";"1992";"Utflyttinger";0
"22 Jan Mayen";"1993";"Folkemengde";0
"22 Jan Mayen";"1993";"Levendefødte";0
"22 Jan Mayen";"1993";"Døde";0
"22 Jan Mayen";"1993";"Innflyttinger";0
"22 Jan Mayen";"1993";"Utflyttinger";0
"22 Jan Mayen";"1994";"Folkemengde";0
"22 Jan Mayen";"1994";"Levendefødte";0
"22 Jan Mayen";"1994";"Døde";0
"22 Jan Mayen";"1994";"Innflyttinger";0
"22 Jan Mayen";"1994";"Utflyttinger";0
"22 Jan Mayen";"1995";"Folkemengde";0
"22 Jan Mayen";"1995";"Levendefødte";0
"22 Jan Mayen";"1995";"Døde";0
"22 Jan Mayen";"1995";"Innflyttinger";0
"22 Jan Mayen";"1995";"Utflyttinger";0
"22 Jan Mayen";"1996";"Folkemengde";0
"22 Jan Mayen";"1996";"Levendefødte";0
"22 Jan Mayen";"1996";"Døde";0
"22 Jan Mayen";"1996";"Innflyttinger";0
"22 Jan Mayen";"1996";"Utflyttinger";0
"22 Jan Mayen";"1997";"Folkemengde";0
"22 Jan Mayen";"1997";"Levendefødte";0
"22 Jan Mayen";"1997";"Døde";0
"22 Jan Mayen";"1997";"Innflyttinger";0
"22 Jan Mayen";"1997";"Utflyttinger";0
"22 Jan Mayen";"1998";"Folkemengde";0
"22 Jan Mayen";"1998";"Levendefødte";0
"22 Jan Mayen";"1998";"Døde";0
"22 Jan Mayen";"1998";"Innflyttinger";0
"22 Jan Mayen";"1998";"Utflyttinger";0
"22 Jan Mayen";"1999";"Folkemengde";0
"22 Jan Mayen";"1999";"Levendefødte";0
"22 Jan Mayen";"1999";"Døde";0
"22 Jan Mayen";"1999";"Innflyttinger";0
"22 Jan Mayen";"1999";"Utflyttinger";0
"22 Jan Mayen";"2000";"Folkemengde";0
"22 Jan Mayen";"2000";"Levendefødte";0
"22 Jan Mayen";"2000";"Døde";0
"22 Jan Mayen";"2000";"Innflyttinger";0
"22 Jan Mayen";"2000";"Utflyttinger";0
"22 Jan Mayen";"2001";"Folkemengde";0
"22 Jan Mayen";"2001";"Levendefødte";0
"22 Jan Mayen";"2001";"Døde";0
"22 Jan Mayen";"2001";"Innflyttinger";0
"22 Jan Mayen";"2001";"Utflyttinger";0
"22 Jan Mayen";"2002";"Folkemengde";0
"22 Jan Mayen";"2002";"Levendefødte";0
"22 Jan Mayen";"2002";"Døde";0
"22 Jan Mayen";"2002";"Innflyttinger";0
"22 Jan Mayen";"2002";"Utflyttinger";0
"22 Jan Mayen";"2003";"Folkemengde";0
"22 Jan Mayen";"2003";"Levendefødte";0
"22 Jan Mayen";"2003";"Døde";0
"22 Jan Mayen";"2003";"Innflyttinger";0
"22 Jan Mayen";"2003";"Utflyttinger";0
"22 Jan Mayen";"2004";"Folkemengde";0
"22 Jan Mayen";"2004";"Levendefødte";0
"22 Jan Mayen";"2004";"Døde";0
"22 Jan Mayen";"2004";"Innflyttinger";0
"22 Jan Mayen";"2004";"Utflyttinger";0
"22 Jan Mayen";"2005";"Folkemengde";0
"22 Jan Mayen";"2005";"Levendefødte";0
"22 Jan Mayen";"2005";"Døde";0
"22 Jan Mayen";"2005";"Innflyttinger";0
"22 Jan Mayen";"2005";"Utflyttinger";0
"22 Jan Mayen";"2006";"Folkemengde";0
"22 Jan Mayen";"2006";"Levendefødte";0
"22 Jan Mayen";"2006";"Døde";0
"22 Jan Mayen";"2006";"Innflyttinger";0
"22 Jan Mayen";"2006";"Utflyttinger";0
"22 Jan Mayen";"2007";"Folkemengde";0
"22 Jan Mayen";"2007";"Levendefødte";0
"22 Jan Mayen";"2007";"Døde";0
"22 Jan Mayen";"2007";"Innflyttinger";0
"22 Jan Mayen";"2007";"Utflyttinger";0
"22 Jan Mayen";"2008";"Folkemengde";0
"22 Jan Mayen";"2008";"Levendefødte";0
"22 Jan Mayen";"2008";"Døde";0
"22 Jan Mayen";"2008";"Innflyttinger";0
"22 Jan Mayen";"2008";"Utflyttinger";0
"22 Jan Mayen";"2009";"Folkemengde";0
"22 Jan Mayen";"2009";"Levendefødte";0
"22 Jan Mayen";"2009";"Døde";0
"22 Jan Mayen";"2009";"Innflyttinger";0
"22 Jan Mayen";"2009";"Utflyttinger";0
"22 Jan Mayen";"2010";"Folkemengde";0
"22 Jan Mayen";"2010";"Levendefødte";0
"22 Jan Mayen";"2010";"Døde";0
"22 Jan Mayen";"2010";"Innflyttinger";0
"22 Jan Mayen";"2010";"Utflyttinger";0
"22 Jan Mayen";"2011";"Folkemengde";0
"22 Jan Mayen";"2011";"Levendefødte";0
"22 Jan Mayen";"2011";"Døde";0
"22 Jan Mayen";"2011";"Innflyttinger";0
"22 Jan Mayen";"2011";"Utflyttinger";0
"22 Jan Mayen";"2012";"Folkemengde";0
"22 Jan Mayen";"2012";"Levendefødte";0
"22 Jan Mayen";"2012";"Døde";0
"22 Jan Mayen";"2012";"Innflyttinger";0
"22 Jan Mayen";"2012";"Utflyttinger";0
"22 Jan Mayen";"2013";"Folkemengde";0
"22 Jan Mayen";"2013";"Levendefødte";0
"22 Jan Mayen";"2013";"Døde";0
"22 Jan Mayen";"2013";"Innflyttinger";0
"22 Jan Mayen";"2013";"Utflyttinger";0
"22 Jan Mayen";"2014";"Folkemengde";0
"22 Jan Mayen";"2014";"Levendefødte";0
"22 Jan Mayen";"2014";"Døde";0
"22 Jan Mayen";"2014";"Innflyttinger";0
"22 Jan Mayen";"2014";"Utflyttinger";0
"22 Jan Mayen";"2015";"Folkemengde";0
"22 Jan Mayen";"2015";"Levendefødte";0
"22 Jan Mayen";"2015";"Døde";0
"22 Jan Mayen";"2015";"Innflyttinger";0
"22 Jan Mayen";"2015";"Utflyttinger";0
"23 Kontinentalsokkelen";"1951";"Folkemengde";0
"23 Kontinentalsokkelen";"1951";"Levendefødte";0
"23 Kontinentalsokkelen";"1951";"Døde";0
"23 Kontinentalsokkelen";"1951";"Innflyttinger";0
"23 Kontinentalsokkelen";"1951";"Utflyttinger";0
"23 Kontinentalsokkelen";"1952";"Folkemengde";0
"23 Kontinentalsokkelen";"1952";"Levendefødte";0
"23 Kontinentalsokkelen";"1952";"Døde";0
"23 Kontinentalsokkelen";"1952";"Innflyttinger";0
"23 Kontinentalsokkelen";"1952";"Utflyttinger";0
"23 Kontinentalsokkelen";"1953";"Folkemengde";0
"23 Kontinentalsokkelen";"1953";"Levendefødte";0
"23 Kontinentalsokkelen";"1953";"Døde";0
"23 Kontinentalsokkelen";"1953";"Innflyttinger";0
"23 Kontinentalsokkelen";"1953";"Utflyttinger";0
"23 Kontinentalsokkelen";"1954";"Folkemengde";0
"23 Kontinentalsokkelen";"1954";"Levendefødte";0
"23 Kontinentalsokkelen";"1954";"Døde";0
"23 Kontinentalsokkelen";"1954";"Innflyttinger";0
"23 Kontinentalsokkelen";"1954";"Utflyttinger";0
"23 Kontinentalsokkelen";"1955";"Folkemengde";0
"23 Kontinentalsokkelen";"1955";"Levendefødte";0
"23 Kontinentalsokkelen";"1955";"Døde";0
"23 Kontinentalsokkelen";"1955";"Innflyttinger";0
"23 Kontinentalsokkelen";"1955";"Utflyttinger";0
"23 Kontinentalsokkelen";"1956";"Folkemengde";0
"23 Kontinentalsokkelen";"1956";"Levendefødte";0
"23 Kontinentalsokkelen";"1956";"Døde";0
"23 Kontinentalsokkelen";"1956";"Innflyttinger";0
"23 Kontinentalsokkelen";"1956";"Utflyttinger";0
"23 Kontinentalsokkelen";"1957";"Folkemengde";0
"23 Kontinentalsokkelen";"1957";"Levendefødte";0
"23 Kontinentalsokkelen";"1957";"Døde";0
"23 Kontinentalsokkelen";"1957";"Innflyttinger";0
"23 Kontinentalsokkelen";"1957";"Utflyttinger";0
"23 Kontinentalsokkelen";"1958";"Folkemengde";0
"23 Kontinentalsokkelen";"1958";"Levendefødte";0
"23 Kontinentalsokkelen";"1958";"Døde";0
"23 Kontinentalsokkelen";"1958";"Innflyttinger";0
"23 Kontinentalsokkelen";"1958";"Utflyttinger";0
"23 Kontinentalsokkelen";"1959";"Folkemengde";0
"23 Kontinentalsokkelen";"1959";"Levendefødte";0
"23 Kontinentalsokkelen";"1959";"Døde";0
"23 Kontinentalsokkelen";"1959";"Innflyttinger";0
"23 Kontinentalsokkelen";"1959";"Utflyttinger";0
"23 Kontinentalsokkelen";"1960";"Folkemengde";0
"23 Kontinentalsokkelen";"1960";"Levendefødte";0
"23 Kontinentalsokkelen";"1960";"Døde";0
"23 Kontinentalsokkelen";"1960";"Innflyttinger";0
"23 Kontinentalsokkelen";"1960";"Utflyttinger";0
"23 Kontinentalsokkelen";"1961";"Folkemengde";0
"23 Kontinentalsokkelen";"1961";"Levendefødte";0
"23 Kontinentalsokkelen";"1961";"Døde";0
"23 Kontinentalsokkelen";"1961";"Innflyttinger";0
"23 Kontinentalsokkelen";"1961";"Utflyttinger";0
"23 Kontinentalsokkelen";"1962";"Folkemengde";0
"23 Kontinentalsokkelen";"1962";"Levendefødte";0
"23 Kontinentalsokkelen";"1962";"Døde";0
"23 Kontinentalsokkelen";"1962";"Innflyttinger";0
"23 Kontinentalsokkelen";"1962";"Utflyttinger";0
"23 Kontinentalsokkelen";"1963";"Folkemengde";0
"23 Kontinentalsokkelen";"1963";"Levendefødte";0
"23 Kontinentalsokkelen";"1963";"Døde";0
"23 Kontinentalsokkelen";"1963";"Innflyttinger";0
"23 Kontinentalsokkelen";"1963";"Utflyttinger";0
"23 Kontinentalsokkelen";"1964";"Folkemengde";0
"23 Kontinentalsokkelen";"1964";"Levendefødte";0
"23 Kontinentalsokkelen";"1964";"Døde";0
"23 Kontinentalsokkelen";"1964";"Innflyttinger";0
"23 Kontinentalsokkelen";"1964";"Utflyttinger";0
"23 Kontinentalsokkelen";"1965";"Folkemengde";0
"23 Kontinentalsokkelen";"1965";"Levendefødte";0
"23 Kontinentalsokkelen";"1965";"Døde";0
"23 Kontinentalsokkelen";"1965";"Innflyttinger";0
"23 Kontinentalsokkelen";"1965";"Utflyttinger";0
"23 Kontinentalsokkelen";"1966";"Folkemengde";0
"23 Kontinentalsokkelen";"1966";"Levendefødte";0
"23 Kontinentalsokkelen";"1966";"Døde";0
"23 Kontinentalsokkelen";"1966";"Innflyttinger";0
"23 Kontinentalsokkelen";"1966";"Utflyttinger";0
"23 Kontinentalsokkelen";"1967";"Folkemengde";0
"23 Kontinentalsokkelen";"1967";"Levendefødte";0
"23 Kontinentalsokkelen";"1967";"Døde";0
"23 Kontinentalsokkelen";"1967";"Innflyttinger";0
"23 Kontinentalsokkelen";"1967";"Utflyttinger";0
"23 Kontinentalsokkelen";"1968";"Folkemengde";0
"23 Kontinentalsokkelen";"1968";"Levendefødte";0
"23 Kontinentalsokkelen";"1968";"Døde";0
"23 Kontinentalsokkelen";"1968";"Innflyttinger";0
"23 Kontinentalsokkelen";"1968";"Utflyttinger";0
"23 Kontinentalsokkelen";"1969";"Folkemengde";0
"23 Kontinentalsokkelen";"1969";"Levendefødte";0
"23 Kontinentalsokkelen";"1969";"Døde";0
"23 Kontinentalsokkelen";"1969";"Innflyttinger";0
"23 Kontinentalsokkelen";"1969";"Utflyttinger";0
"23 Kontinentalsokkelen";"1970";"Folkemengde";0
"23 Kontinentalsokkelen";"1970";"Levendefødte";0
"23 Kontinentalsokkelen";"1970";"Døde";0
"23 Kontinentalsokkelen";"1970";"Innflyttinger";0
"23 Kontinentalsokkelen";"1970";"Utflyttinger";0
"23 Kontinentalsokkelen";"1971";"Folkemengde";0
"23 Kontinentalsokkelen";"1971";"Levendefødte";0
"23 Kontinentalsokkelen";"1971";"Døde";0
"23 Kontinentalsokkelen";"1971";"Innflyttinger";0
"23 Kontinentalsokkelen";"1971";"Utflyttinger";0
"23 Kontinentalsokkelen";"1972";"Folkemengde";0
"23 Kontinentalsokkelen";"1972";"Levendefødte";0
"23 Kontinentalsokkelen";"1972";"Døde";0
"23 Kontinentalsokkelen";"1972";"Innflyttinger";0
"23 Kontinentalsokkelen";"1972";"Utflyttinger";0
"23 Kontinentalsokkelen";"1973";"Folkemengde";0
"23 Kontinentalsokkelen";"1973";"Levendefødte";0
"23 Kontinentalsokkelen";"1973";"Døde";0
"23 Kontinentalsokkelen";"1973";"Innflyttinger";0
"23 Kontinentalsokkelen";"1973";"Utflyttinger";0
"23 Kontinentalsokkelen";"1974";"Folkemengde";0
"23 Kontinentalsokkelen";"1974";"Levendefødte";0
"23 Kontinentalsokkelen";"1974";"Døde";0
"23 Kontinentalsokkelen";"1974";"Innflyttinger";0
"23 Kontinentalsokkelen";"1974";"Utflyttinger";0
"23 Kontinentalsokkelen";"1975";"Folkemengde";0
"23 Kontinentalsokkelen";"1975";"Levendefødte";0
"23 Kontinentalsokkelen";"1975";"Døde";0
"23 Kontinentalsokkelen";"1975";"Innflyttinger";0
"23 Kontinentalsokkelen";"1975";"Utflyttinger";0
"23 Kontinentalsokkelen";"1976";"Folkemengde";0
"23 Kontinentalsokkelen";"1976";"Levendefødte";0
"23 Kontinentalsokkelen";"1976";"Døde";0
"23 Kontinentalsokkelen";"1976";"Innflyttinger";0
"23 Kontinentalsokkelen";"1976";"Utflyttinger";0
"23 Kontinentalsokkelen";"1977";"Folkemengde";0
"23 Kontinentalsokkelen";"1977";"Levendefødte";0
"23 Kontinentalsokkelen";"1977";"Døde";0
"23 Kontinentalsokkelen";"1977";"Innflyttinger";0
"23 Kontinentalsokkelen";"1977";"Utflyttinger";0
"23 Kontinentalsokkelen";"1978";"Folkemengde";0
"23 Kontinentalsokkelen";"1978";"Levendefødte";0
"23 Kontinentalsokkelen";"1978";"Døde";0
"23 Kontinentalsokkelen";"1978";"Innflyttinger";0
"23 Kontinentalsokkelen";"1978";"Utflyttinger";0
"23 Kontinentalsokkelen";"1979";"Folkemengde";0
"23 Kontinentalsokkelen";"1979";"Levendefødte";0
"23 Kontinentalsokkelen";"1979";"Døde";0
"23 Kontinentalsokkelen";"1979";"Innflyttinger";0
"23 Kontinentalsokkelen";"1979";"Utflyttinger";0
"23 Kontinentalsokkelen";"1980";"Folkemengde";0
"23 Kontinentalsokkelen";"1980";"Levendefødte";0
"23 Kontinentalsokkelen";"1980";"Døde";0
"23 Kontinentalsokkelen";"1980";"Innflyttinger";0
"23 Kontinentalsokkelen";"1980";"Utflyttinger";0
"23 Kontinentalsokkelen";"1981";"Folkemengde";0
"23 Kontinentalsokkelen";"1981";"Levendefødte";0
"23 Kontinentalsokkelen";"1981";"Døde";0
"23 Kontinentalsokkelen";"1981";"Innflyttinger";0
"23 Kontinentalsokkelen";"1981";"Utflyttinger";0
"23 Kontinentalsokkelen";"1982";"Folkemengde";0
"23 Kontinentalsokkelen";"1982";"Levendefødte";0
"23 Kontinentalsokkelen";"1982";"Døde";0
"23 Kontinentalsokkelen";"1982";"Innflyttinger";0
"23 Kontinentalsokkelen";"1982";"Utflyttinger";0
"23 Kontinentalsokkelen";"1983";"Folkemengde";0
"23 Kontinentalsokkelen";"1983";"Levendefødte";0
"23 Kontinentalsokkelen";"1983";"Døde";0
"23 Kontinentalsokkelen";"1983";"Innflyttinger";0
"23 Kontinentalsokkelen";"1983";"Utflyttinger";0
"23 Kontinentalsokkelen";"1984";"Folkemengde";0
"23 Kontinentalsokkelen";"1984";"Levendefødte";0
"23 Kontinentalsokkelen";"1984";"Døde";0
"23 Kontinentalsokkelen";"1984";"Innflyttinger";0
"23 Kontinentalsokkelen";"1984";"Utflyttinger";0
"23 Kontinentalsokkelen";"1985";"Folkemengde";0
"23 Kontinentalsokkelen";"1985";"Levendefødte";0
"23 Kontinentalsokkelen";"1985";"Døde";0
"23 Kontinentalsokkelen";"1985";"Innflyttinger";0
"23 Kontinentalsokkelen";"1985";"Utflyttinger";0
"23 Kontinentalsokkelen";"1986";"Folkemengde";0
"23 Kontinentalsokkelen";"1986";"Levendefødte";0
"23 Kontinentalsokkelen";"1986";"Døde";0
"23 Kontinentalsokkelen";"1986";"Innflyttinger";0
"23 Kontinentalsokkelen";"1986";"Utflyttinger";0
"23 Kontinentalsokkelen";"1987";"Folkemengde";0
"23 Kontinentalsokkelen";"1987";"Levendefødte";0
"23 Kontinentalsokkelen";"1987";"Døde";0
"23 Kontinentalsokkelen";"1987";"Innflyttinger";0
"23 Kontinentalsokkelen";"1987";"Utflyttinger";0
"23 Kontinentalsokkelen";"1988";"Folkemengde";0
"23 Kontinentalsokkelen";"1988";"Levendefødte";0
"23 Kontinentalsokkelen";"1988";"Døde";0
"23 Kontinentalsokkelen";"1988";"Innflyttinger";0
"23 Kontinentalsokkelen";"1988";"Utflyttinger";0
"23 Kontinentalsokkelen";"1989";"Folkemengde";0
"23 Kontinentalsokkelen";"1989";"Levendefødte";0
"23 Kontinentalsokkelen";"1989";"Døde";0
"23 Kontinentalsokkelen";"1989";"Innflyttinger";0
"23 Kontinentalsokkelen";"1989";"Utflyttinger";0
"23 Kontinentalsokkelen";"1990";"Folkemengde";0
"23 Kontinentalsokkelen";"1990";"Levendefødte";0
"23 Kontinentalsokkelen";"1990";"Døde";0
"23 Kontinentalsokkelen";"1990";"Innflyttinger";0
"23 Kontinentalsokkelen";"1990";"Utflyttinger";0
"23 Kontinentalsokkelen";"1991";"Folkemengde";0
"23 Kontinentalsokkelen";"1991";"Levendefødte";0
"23 Kontinentalsokkelen";"1991";"Døde";0
"23 Kontinentalsokkelen";"1991";"Innflyttinger";0
"23 Kontinentalsokkelen";"1991";"Utflyttinger";0
"23 Kontinentalsokkelen";"1992";"Folkemengde";0
"23 Kontinentalsokkelen";"1992";"Levendefødte";0
"23 Kontinentalsokkelen";"1992";"Døde";0
"23 Kontinentalsokkelen";"1992";"Innflyttinger";0
"23 Kontinentalsokkelen";"1992";"Utflyttinger";0
"23 Kontinentalsokkelen";"1993";"Folkemengde";0
"23 Kontinentalsokkelen";"1993";"Levendefødte";0
"23 Kontinentalsokkelen";"1993";"Døde";0
"23 Kontinentalsokkelen";"1993";"Innflyttinger";0
"23 Kontinentalsokkelen";"1993";"Utflyttinger";0
"23 Kontinentalsokkelen";"1994";"Folkemengde";0
"23 Kontinentalsokkelen";"1994";"Levendefødte";0
"23 Kontinentalsokkelen";"1994";"Døde";0
"23 Kontinentalsokkelen";"1994";"Innflyttinger";0
"23 Kontinentalsokkelen";"1994";"Utflyttinger";0
"23 Kontinentalsokkelen";"1995";"Folkemengde";0
"23 Kontinentalsokkelen";"1995";"Levendefødte";0
"23 Kontinentalsokkelen";"1995";"Døde";0
"23 Kontinentalsokkelen";"1995";"Innflyttinger";0
"23 Kontinentalsokkelen";"1995";"Utflyttinger";0
"23 Kontinentalsokkelen";"1996";"Folkemengde";0
"23 Kontinentalsokkelen";"1996";"Levendefødte";0
"23 Kontinentalsokkelen";"1996";"Døde";0
"23 Kontinentalsokkelen";"1996";"Innflyttinger";0
"23 Kontinentalsokkelen";"1996";"Utflyttinger";0
"23 Kontinentalsokkelen";"1997";"Folkemengde";0
"23 Kontinentalsokkelen";"1997";"Levendefødte";0
"23 Kontinentalsokkelen";"1997";"Døde";0
"23 Kontinentalsokkelen";"1997";"Innflyttinger";0
"23 Kontinentalsokkelen";"1997";"Utflyttinger";0
"23 Kontinentalsokkelen";"1998";"Folkemengde";0
"23 Kontinentalsokkelen";"1998";"Levendefødte";0
"23 Kontinentalsokkelen";"1998";"Døde";0
"23 Kontinentalsokkelen";"1998";"Innflyttinger";0
"23 Kontinentalsokkelen";"1998";"Utflyttinger";0
"23 Kontinentalsokkelen";"1999";"Folkemengde";0
"23 Kontinentalsokkelen";"1999";"Levendefødte";0
"23 Kontinentalsokkelen";"1999";"Døde";0
"23 Kontinentalsokkelen";"1999";"Innflyttinger";0
"23 Kontinentalsokkelen";"1999";"Utflyttinger";0
"23 Kontinentalsokkelen";"2000";"Folkemengde";0
"23 Kontinentalsokkelen";"2000";"Levendefødte";0
"23 Kontinentalsokkelen";"2000";"Døde";0
"23 Kontinentalsokkelen";"2000";"Innflyttinger";0
"23 Kontinentalsokkelen";"2000";"Utflyttinger";0
"23 Kontinentalsokkelen";"2001";"Folkemengde";0
"23 Kontinentalsokkelen";"2001";"Levendefødte";0
"23 Kontinentalsokkelen";"2001";"Døde";0
"23 Kontinentalsokkelen";"2001";"Innflyttinger";0
"23 Kontinentalsokkelen";"2001";"Utflyttinger";0
"23 Kontinentalsokkelen";"2002";"Folkemengde";0
"23 Kontinentalsokkelen";"2002";"Levendefødte";0
"23 Kontinentalsokkelen";"2002";"Døde";0
"23 Kontinentalsokkelen";"2002";"Innflyttinger";0
"23 Kontinentalsokkelen";"2002";"Utflyttinger";0
"23 Kontinentalsokkelen";"2003";"Folkemengde";0
"23 Kontinentalsokkelen";"2003";"Levendefødte";0
"23 Kontinentalsokkelen";"2003";"Døde";0
"23 Kontinentalsokkelen";"2003";"Innflyttinger";0
"23 Kontinentalsokkelen";"2003";"Utflyttinger";0
"23 Kontinentalsokkelen";"2004";"Folkemengde";0
"23 Kontinentalsokkelen";"2004";"Levendefødte";0
"23 Kontinentalsokkelen";"2004";"Døde";0
"23 Kontinentalsokkelen";"2004";"Innflyttinger";0
"23 Kontinentalsokkelen";"2004";"Utflyttinger";0
"23 Kontinentalsokkelen";"2005";"Folkemengde";0
"23 Kontinentalsokkelen";"2005";"Levendefødte";0
"23 Kontinentalsokkelen";"2005";"Døde";0
"23 Kontinentalsokkelen";"2005";"Innflyttinger";0
"23 Kontinentalsokkelen";"2005";"Utflyttinger";0
"23 Kontinentalsokkelen";"2006";"Folkemengde";0
"23 Kontinentalsokkelen";"2006";"Levendefødte";0
"23 Kontinentalsokkelen";"2006";"Døde";0
"23 Kontinentalsokkelen";"2006";"Innflyttinger";0
"23 Kontinentalsokkelen";"2006";"Utflyttinger";0
"23 Kontinentalsokkelen";"2007";"Folkemengde";0
"23 Kontinentalsokkelen";"2007";"Levendefødte";0
"23 Kontinentalsokkelen";"2007";"Døde";0
"23 Kontinentalsokkelen";"2007";"Innflyttinger";0
"23 Kontinentalsokkelen";"2007";"Utflyttinger";0
"23 Kontinentalsokkelen";"2008";"Folkemengde";0
"23 Kontinentalsokkelen";"2008";"Levendefødte";0
"23 Kontinentalsokkelen";"2008";"Døde";0
"23 Kontinentalsokkelen";"2008";"Innflyttinger";0
"23 Kontinentalsokkelen";"2008";"Utflyttinger";0
"23 Kontinentalsokkelen";"2009";"Folkemengde";0
"23 Kontinentalsokkelen";"2009";"Levendefødte";0
"23 Kontinentalsokkelen";"2009";"Døde";0
"23 Kontinentalsokkelen";"2009";"Innflyttinger";0
"23 Kontinentalsokkelen";"2009";"Utflyttinger";0
"23 Kontinentalsokkelen";"2010";"Folkemengde";0
"23 Kontinentalsokkelen";"2010";"Levendefødte";0
"23 Kontinentalsokkelen";"2010";"Døde";0
"23 Kontinentalsokkelen";"2010";"Innflyttinger";0
"23 Kontinentalsokkelen";"2010";"Utflyttinger";0
"23 Kontinentalsokkelen";"2011";"Folkemengde";0
"23 Kontinentalsokkelen";"2011";"Levendefødte";0
"23 Kontinentalsokkelen";"2011";"Døde";0
"23 Kontinentalsokkelen";"2011";"Innflyttinger";0
"23 Kontinentalsokkelen";"2011";"Utflyttinger";0
"23 Kontinentalsokkelen";"2012";"Folkemengde";0
"23 Kontinentalsokkelen";"2012";"Levendefødte";0
"23 Kontinentalsokkelen";"2012";"Døde";0
"23 Kontinentalsokkelen";"2012";"Innflyttinger";0
"23 Kontinentalsokkelen";"2012";"Utflyttinger";0
"23 Kontinentalsokkelen";"2013";"Folkemengde";0
"23 Kontinentalsokkelen";"2013";"Levendefødte";0
"23 Kontinentalsokkelen";"2013";"Døde";0
"23 Kontinentalsokkelen";"2013";"Innflyttinger";0
"23 Kontinentalsokkelen";"2013";"Utflyttinger";0
"23 Kontinentalsokkelen";"2014";"Folkemengde";0
"23 Kontinentalsokkelen";"2014";"Levendefødte";0
"23 Kontinentalsokkelen";"2014";"Døde";0
"23 Kontinentalsokkelen";"2014";"Innflyttinger";0
"23 Kontinentalsokkelen";"2014";"Utflyttinger";0
"23 Kontinentalsokkelen";"2015";"Folkemengde";0
"23 Kontinentalsokkelen";"2015";"Levendefødte";0
"23 Kontinentalsokkelen";"2015";"Døde";0
"23 Kontinentalsokkelen";"2015";"Innflyttinger";0
"23 Kontinentalsokkelen";"2015";"Utflyttinger";0
"26 Havområder";"1951";"Folkemengde";0
"26 Havområder";"1951";"Levendefødte";0
"26 Havområder";"1951";"Døde";0
"26 Havområder";"1951";"Innflyttinger";0
"26 Havområder";"1951";"Utflyttinger";0
"26 Havområder";"1952";"Folkemengde";0
"26 Havområder";"1952";"Levendefødte";0
"26 Havområder";"1952";"Døde";0
"26 Havområder";"1952";"Innflyttinger";0
"26 Havområder";"1952";"Utflyttinger";0
"26 Havområder";"1953";"Folkemengde";0
"26 Havområder";"1953";"Levendefødte";0
"26 Havområder";"1953";"Døde";0
"26 Havområder";"1953";"Innflyttinger";0
"26 Havområder";"1953";"Utflyttinger";0
"26 Havområder";"1954";"Folkemengde";0
"26 Havområder";"1954";"Levendefødte";0
"26 Havområder";"1954";"Døde";0
"26 Havområder";"1954";"Innflyttinger";0
"26 Havområder";"1954";"Utflyttinger";0
"26 Havområder";"1955";"Folkemengde";0
"26 Havområder";"1955";"Levendefødte";0
"26 Havområder";"1955";"Døde";0
"26 Havområder";"1955";"Innflyttinger";0
"26 Havområder";"1955";"Utflyttinger";0
"26 Havområder";"1956";"Folkemengde";0
"26 Havområder";"1956";"Levendefødte";0
"26 Havområder";"1956";"Døde";0
"26 Havområder";"1956";"Innflyttinger";0
"26 Havområder";"1956";"Utflyttinger";0
"26 Havområder";"1957";"Folkemengde";0
"26 Havområder";"1957";"Levendefødte";0
"26 Havområder";"1957";"Døde";0
"26 Havområder";"1957";"Innflyttinger";0
"26 Havområder";"1957";"Utflyttinger";0
"26 Havområder";"1958";"Folkemengde";0
"26 Havområder";"1958";"Levendefødte";0
"26 Havområder";"1958";"Døde";0
"26 Havområder";"1958";"Innflyttinger";0
"26 Havområder";"1958";"Utflyttinger";0
"26 Havområder";"1959";"Folkemengde";0
"26 Havområder";"1959";"Levendefødte";0
"26 Havområder";"1959";"Døde";0
"26 Havområder";"1959";"Innflyttinger";0
"26 Havområder";"1959";"Utflyttinger";0
"26 Havområder";"1960";"Folkemengde";0
"26 Havområder";"1960";"Levendefødte";0
"26 Havområder";"1960";"Døde";0
"26 Havområder";"1960";"Innflyttinger";0
"26 Havområder";"1960";"Utflyttinger";0
"26 Havområder";"1961";"Folkemengde";0
"26 Havområder";"1961";"Levendefødte";0
